customer_id,company_name,industry,company_size,country_code,country_name,timezone,contact_email,signup_date,is_active,churned_at,churn_reason,nps_score,is_churned,plan_tier,plan_name,mrr_usd,status,start_date,end_date,billing_cycle,cancellation_reason,ticket_count,avg_satisfaction,escalated_count,total_events,days_active,feature_count,avg_session_sec,engagement_score,member_count,high_ticket,ticket_bucket,segment_label,ticket_bucket_sort
1035,JadeVentures,Logistics,small,GB,United Kingdom,Europe/London,margaret.flores@tech.dev,2025-09-02,0,2025-10-03 20:01:34,Company closed,7.0,1,enterprise,Enterprise,74.25,cancelled,2025-11-02,0,annual,Not using it,2,0.0,0,32,1,1,1640.678571428571,0.7173,32,0,2-3 tickets,Churned — Low Engagement,3
1036,Mist Works,Retail,large,BR,Brazil,America/Sao_Paulo,steven.scott@protonmail.com,2024-10-03,1,0,Not Churned,9.0,0,professional,Professional Plus,59.0,active,2024-10-03,0,monthly,Not Cancelled,0,0.0,0,36,1,1,1791.7575757575758,0.7297,36,0,0 tickets,Stable Paid,1
1037,SageStack,Marketing,small,GB,United Kingdom,Europe/London,paul.sanchez@tech.dev,2024-11-03,0,2025-07-30 01:38:53,Not enough users,6.0,1,starter,Starter Plus,13.46,cancelled,2024-11-03,2025-07-30,annual,Company reorganization,0,0.0,0,44,1,1,1793.5151515151515,0.7223,42,0,0 tickets,Churned — Low Engagement,1
1038,DriftIO,Consulting,medium,JP,Japan,Asia/Tokyo,elizabeth.flores@enterprise.com,2023-06-07,1,0,Not Churned,7.0,0,free,Free,0.0,active,2023-06-07,0,annual,Not Cancelled,0,0.0,0,42,1,1,2089.4166666666665,0.7286,42,0,0 tickets,Upsell Candidates,1
1039,Peak Dynamics,Marketing,large,JP,Japan,Asia/Tokyo,james.sanchez@hotmail.com,2024-12-13,1,0,Not Churned,10.0,0,starter,Starter Plus,19.0,active,2024-12-13,0,monthly,Not Cancelled,0,0.0,0,47,1,1,2011.0487804878048,0.7278,46,0,0 tickets,Stable Paid,1
1040,Vine Works,Retail,small,DE,Germany,Europe/Berlin,thomas.lopez@corp.net,2023-05-24,1,0,Not Churned,7.0,0,starter,Starter Plus,19.0,active,2023-05-24,0,monthly,Not Cancelled,0,0.0,0,42,1,1,1566.970588235294,0.7286,41,0,0 tickets,Stable Paid,1
1041,Ion Ops,Media,large,BR,Brazil,America/Sao_Paulo,ana.moore@hotmail.com,2023-07-19,1,0,Not Churned,7.0,0,free,Free,0.0,active,2023-07-19,0,monthly,Not Cancelled,1,3.0,0,32,1,1,1628.4074074074074,0.7189,32,0,1 ticket,Upsell Candidates,2
1042,Warp Works,Legal,medium,US,United States,America/Los_Angeles,lisa.harris@startup.co,2023-08-15,1,0,Not Churned,8.0,0,professional,Professional Plus,47.2,active,2024-12-20,0,monthly,Not Cancelled,1,0.0,1,29,2,2,1660.7272727272727,0.7054,28,0,1 ticket,Stable Paid,2
1043,NexusSystems,Telecommunications,medium,BR,Brazil,America/Sao_Paulo,robert.santos@enterprise.com,2023-07-23,1,0,Not Churned,7.0,0,free,Free,0.0,active,2023-07-23,0,annual,Not Cancelled,0,0.0,0,31,1,1,1907.5,0.7238,31,0,0 tickets,Upsell Candidates,1
1044,Xenon Software,Manufacturing,small,US,United States,America/Chicago,charles.jackson@company.io,2023-08-10,1,0,Not Churned,10.0,0,starter,Starter Plus,19.0,active,2025-04-17,0,monthly,Not Cancelled,0,0.0,0,40,1,1,1485.7931034482758,0.7274,40,0,0 tickets,Stable Paid,1
1045,Nexus Analytics,Retail,small,FR,France,Europe/Paris,kenji.adams@nexusanalytics.com,2023-12-29,0,2024-11-20 10:22:37,Integration issues,10.0,1,starter,Starter,10.0,cancelled,2023-12-29,2024-11-20,annual,Missing features,0,0.0,0,48,2,1,1841.95,0.72,45,0,0 tickets,Churned — Low Engagement,1
1046,JadeAI,Retail,small,CA,Canada,America/Toronto,james.moore@tech.dev,2025-05-27,1,0,Not Churned,10.0,0,free,Free,0.0,active,2025-05-27,0,monthly,Not Cancelled,1,4.0,0,25,1,1,1901.8,0.6925,25,0,1 ticket,Upsell Candidates,2
1047,DataWorks,Real Estate,medium,AU,Australia,Australia/Sydney,mei.kim@protonmail.com,2023-05-22,1,0,Not Churned,6.0,0,professional,Professional Plus,59.0,active,2024-03-31,0,monthly,Not Cancelled,0,0.0,0,42,1,1,1708.4545454545455,0.6938,40,0,0 tickets,Stable Paid,1
1048,UltraNet,Education,small,JP,Japan,Asia/Tokyo,david.martin@outlook.com,2024-03-14,1,0,Not Churned,10.0,0,free,Free,0.0,active,2024-03-14,0,annual,Not Cancelled,1,0.0,0,32,1,1,1949.190476190476,0.73,31,0,1 ticket,Upsell Candidates,2
1049,OnyxPlatform,Telecommunications,small,US,United States,America/Chicago,jessica.rodriguez@outlook.com,2025-06-08,1,0,Not Churned,6.0,0,starter,Starter,10.0,active,2025-06-08,0,annual,Not Cancelled,1,3.0,0,39,1,1,1746.78125,0.7273,39,0,1 ticket,Stable Paid,2
1050,Grid Cloud,Education,small,JP,Japan,Asia/Tokyo,dorothy.flores@gridcloud.com,2025-09-13,1,0,Not Churned,7.0,0,professional,Professional Plus,47.2,active,2025-11-12,0,monthly,Not Cancelled,0,0.0,0,36,1,1,1921.857142857143,0.7206,34,0,0 tickets,Stable Paid,1
1051,BeamHQ,Insurance,medium,FR,France,Europe/Paris,christopher.adams@yahoo.com,2024-06-11,1,0,Not Churned,7.0,0,enterprise,Enterprise,82.5,active,2024-06-11,0,annual,Not Cancelled,0,0.0,0,35,1,1,1945.0,0.7248,34,0,0 tickets,Stable Paid,1
1052,Luna Net,Media,enterprise,US,United States,America/Chicago,ahmed.rodriguez@hotmail.com,2025-06-18,1,0,Not Churned,6.0,0,free,Free,0.0,active,2025-06-18,0,annual,Not Cancelled,1,0.0,0,41,1,1,1693.235294117647,0.6983,39,0,1 ticket,Upsell Candidates,2
1053,Kite Hub,Consulting,medium,JP,Japan,Asia/Tokyo,yuki.garcia@yahoo.com,2024-05-06,1,0,Not Churned,10.0,0,starter,Starter Plus,17.1,active,2024-11-13,0,monthly,Not Cancelled,0,0.0,0,40,1,1,2085.0857142857144,0.7285,39,0,0 tickets,Stable Paid,1
1054,NexusTech,Insurance,enterprise,SG,Singapore,Asia/Singapore,ahmed.robinson@hotmail.com,2024-02-06,0,2024-07-26 02:14:53,Not Churned,0.0,1,starter,Starter,12.0,cancelled,2025-08-17,0,monthly,Not Cancelled,0,0.0,0,46,1,1,2225.428571428572,0.7288,46,0,0 tickets,Churned — Low Engagement,1
1055,NovaSoftware,Legal,large,GB,United Kingdom,Europe/London,andrew.adams@gmail.com,2023-06-26,0,2024-06-22 14:10:13,Not Churned,0.0,1,free,Free,0.0,cancelled,2023-06-26,2024-06-22,annual,Switched competitor,0,0.0,0,33,2,2,2127.923076923077,0.7226,31,0,0 tickets,Churned — Low Engagement,1
1056,UnitCorp,Logistics,enterprise,BR,Brazil,America/Sao_Paulo,robert.green@yahoo.com,2023-06-20,1,0,Not Churned,10.0,0,enterprise,Enterprise,82.5,active,2024-08-22,0,annual,Not Cancelled,0,0.0,0,39,1,1,1696.321428571429,0.7029,39,0,0 tickets,Stable Paid,1
1057,UltraDynamics,Education,medium,US,United States,America/Chicago,ashley.patel@enterprise.com,2025-04-07,1,0,Not Churned,0.0,0,starter,Starter Plus,12.67,active,2025-10-13,0,annual,Not Cancelled,0,0.0,0,41,1,1,1501.1290322580646,0.7225,39,0,0 tickets,Stable Paid,1
1058,QuarkAnalytics,Insurance,medium,BR,Brazil,America/Sao_Paulo,yuki.patel@corp.net,2025-05-31,1,0,Not Churned,8.0,0,free,Free,0.0,active,2025-05-31,0,monthly,Not Cancelled,0,0.0,0,50,1,1,1917.5128205128208,0.7179,49,0,0 tickets,Upsell Candidates,1
1059,Pulse Ops,Telecommunications,medium,CA,Canada,America/Toronto,priya.king@hotmail.com,2025-07-05,1,0,Not Churned,10.0,0,professional,Professional,26.0,active,2025-09-03,0,annual,Not Cancelled,0,0.0,0,42,1,1,1594.7777777777778,0.7229,42,0,0 tickets,Stable Paid,1
1060,ZenPro,Retail,small,JP,Japan,Asia/Tokyo,richard.lopez@tech.dev,2025-04-10,1,0,Not Churned,7.0,0,free,Free,0.0,active,2025-04-10,0,annual,Not Cancelled,0,0.0,0,34,1,1,1898.3333333333333,0.7233,32,0,0 tickets,Upsell Candidates,1
1061,Vine Pro,Legal,small,SG,Singapore,Asia/Singapore,steven.thompson@startup.co,2025-03-28,1,0,Not Churned,7.0,0,starter,Starter,12.0,active,2025-03-28,0,monthly,Not Cancelled,2,0.0,0,46,1,1,1849.0263157894735,0.727,44,0,2-3 tickets,Stable Paid,3
1062,WaveSolutions,Retail,large,BR,Brazil,America/Sao_Paulo,kenji.garcia@corp.net,2025-08-07,1,0,Not Churned,6.0,0,enterprise,Enterprise,70.12,active,2025-10-25,0,annual,Not Cancelled,2,0.0,0,46,1,1,1285.3030303030305,0.7152,45,0,2-3 tickets,Stable Paid,3
1063,Rush Stack,Retail,large,JP,Japan,Asia/Tokyo,richard.brown@gmail.com,2024-04-26,0,2025-08-29 23:21:41,Not enough users,10.0,1,free,Free,0.0,cancelled,2024-08-22,2025-08-29,monthly,Not using it,1,4.0,0,46,1,1,1973.157894736842,0.7278,45,0,1 ticket,Churned — Low Engagement,2
1064,ZenAI,Legal,small,US,United States,America/Chicago,susan.hernandez@enterprise.com,2025-02-09,1,0,Not Churned,8.0,0,free,Free,0.0,active,2025-06-02,0,annual,Not Cancelled,0,0.0,0,30,1,1,2210.826086956521,0.7285,29,0,0 tickets,Upsell Candidates,1
1065,HubSystems,Healthcare,small,US,United States,America/Los_Angeles,john.davis@yahoo.com,2024-11-08,1,0,Not Churned,7.0,0,starter,Starter Plus,15.83,active,2024-11-08,0,annual,Not Cancelled,0,0.0,0,40,1,1,1763.03125,0.7263,40,0,0 tickets,Stable Paid,1
1066,MetaGroup,E-commerce,small,DE,Germany,Europe/Berlin,andrew.gonzalez@metagroup.com,2023-07-03,1,0,Not Churned,7.0,0,starter,Starter,12.0,active,2023-07-03,0,monthly,Not Cancelled,0,0.0,0,36,1,1,1529.3103448275865,0.7147,36,0,0 tickets,Stable Paid,1
1067,RiftLogic,Finance,small,US,United States,America/New_York,andrew.nelson@corp.net,2023-05-12,0,2024-04-06 19:56:25,Not Churned,7.0,1,free,Free,0.0,cancelled,2023-05-12,2024-04-06,monthly,Company reorganization,0,0.0,0,40,1,1,1942.642857142857,0.7288,37,0,0 tickets,Churned — Low Engagement,1
1068,KeenGroup,Insurance,large,BR,Brazil,America/Sao_Paulo,ashley.ivanov@keengroup.com,2023-10-10,0,2024-08-13 20:32:40,Outgrew the platform,2.0,1,professional,Professional,31.2,cancelled,2023-10-10,2024-08-13,monthly,Missing features,0,0.0,0,49,1,1,1833.0238095238096,0.7144,49,0,0 tickets,Churned — Low Engagement,1
1069,Bolt Analytics,Healthcare,large,US,United States,America/Los_Angeles,mary.martinez@boltanalytics.com,2024-09-20,0,2025-01-17 15:16:30,Outgrew the platform,0.0,1,professional,Professional,35.1,cancelled,2024-12-12,2025-01-17,monthly,Switched competitor,0,0.0,0,47,1,1,1928.4146341463413,0.7272,47,0,0 tickets,Churned — Low Engagement,1
1070,CorePro,Healthcare,medium,AU,Australia,Australia/Sydney,kenji.nguyen@yahoo.com,2024-06-27,1,0,Not Churned,7.0,0,enterprise,Enterprise,99.0,active,2024-12-09,0,monthly,Not Cancelled,0,0.0,0,45,1,1,2083.470588235294,0.7173,44,0,0 tickets,Stable Paid,1
1071,UltraAnalytics,Finance,enterprise,SG,Singapore,Asia/Singapore,aisha.adams@ultraanalytics.com,2023-03-02,0,2024-10-16 04:35:03,Budget cuts,7.0,1,starter,Starter,10.0,cancelled,2023-11-16,2024-10-16,annual,Too expensive,0,0.0,0,42,1,1,1943.7857142857144,0.7285,41,0,0 tickets,Churned — Low Engagement,1
1072,XenonCorp,Education,medium,US,United States,America/Chicago,nancy.lewis@company.io,2024-03-11,1,0,Not Churned,7.0,0,free,Free,0.0,active,2024-03-11,0,annual,Not Cancelled,0,0.0,0,36,1,1,1565.3,0.718,36,0,0 tickets,Upsell Candidates,1
1073,Quark HQ,Manufacturing,small,US,United States,America/Chicago,john.scott@quarkhq.com,2023-08-01,0,2025-06-01 21:49:34,Outgrew the platform,3.0,1,free,Free,0.0,cancelled,2023-08-01,2025-06-01,monthly,Switched competitor,0,0.0,0,35,1,1,1854.7666666666669,0.7199,35,0,0 tickets,Churned — Low Engagement,1
1074,Acme Dev,Healthcare,enterprise,FR,France,Europe/Paris,wei.white@gmail.com,2023-04-21,1,0,Not Churned,7.0,0,professional,Professional,32.5,active,2023-04-21,0,annual,Not Cancelled,0,0.0,0,42,1,1,1702.8285714285714,0.7253,40,0,0 tickets,Stable Paid,1
1075,FlowSoftware,Manufacturing,medium,US,United States,America/Chicago,jessica.brown@outlook.com,2025-04-12,1,0,Not Churned,8.0,0,starter,Starter,10.2,active,2025-04-12,0,monthly,Not Cancelled,0,0.0,0,42,1,1,1918.8620689655168,0.7235,42,0,0 tickets,Stable Paid,1
1076,Zen Solutions,Healthcare,large,GB,United Kingdom,Europe/London,mary.johnson@tech.dev,2024-11-23,1,0,Not Churned,7.0,0,professional,Professional,32.5,active,2025-09-16,0,annual,Not Cancelled,1,0.0,0,41,1,1,1757.3030303030305,0.7287,41,0,1 ticket,Stable Paid,2
1077,Jade Labs,Marketing,small,SG,Singapore,Asia/Singapore,hassan.singh@enterprise.com,2025-05-08,1,0,Not Churned,9.0,0,enterprise,Enterprise,84.15,active,2025-09-11,0,monthly,Not Cancelled,1,4.0,0,44,1,1,1839.9142857142856,0.729,44,0,1 ticket,Stable Paid,2
1078,Pulse Digital,Legal,enterprise,CA,Canada,America/Toronto,mary.williams@startup.co,2023-11-15,1,0,Not Churned,7.0,0,free,Free,0.0,active,2024-07-16,0,annual,Not Cancelled,0,0.0,0,38,2,2,1950.2857142857144,0.7292,37,0,0 tickets,Upsell Candidates,1
1079,Quark AI,Technology,large,SG,Singapore,Asia/Singapore,thomas.nguyen@quarkai.com,2025-01-02,1,0,Not Churned,7.0,0,enterprise,Enterprise,99.0,active,2025-01-02,0,monthly,Not Cancelled,0,0.0,0,41,2,2,1862.1351351351352,0.7275,39,0,0 tickets,Stable Paid,1
1080,KeenLabs,Logistics,large,US,United States,America/Chicago,charles.muller@corp.net,2025-04-07,1,0,Not Churned,7.0,0,free,Free,0.0,active,2025-04-07,0,monthly,Not Cancelled,2,5.0,0,39,1,1,1883.4117647058824,0.7202,39,0,2-3 tickets,Upsell Candidates,3
1081,Edge Software,Consulting,medium,CA,Canada,America/Toronto,fatima.davis@tech.dev,2023-04-15,1,0,Not Churned,3.0,0,starter,Starter Plus,19.0,active,2023-04-15,0,monthly,Not Cancelled,1,3.0,0,36,1,1,2009.4516129032256,0.7293,35,0,1 ticket,Stable Paid,2
1082,WarpWorks,E-commerce,large,FR,France,Europe/Paris,steven.nelson@corp.net,2024-09-17,1,0,Not Churned,8.0,0,starter,Starter,12.0,active,2024-09-17,0,monthly,Not Cancelled,1,0.0,0,45,1,1,1895.3142857142857,0.7293,42,0,1 ticket,Stable Paid,2
1083,KiteCorp,Logistics,small,US,United States,America/New_York,susan.robinson@tech.dev,2023-04-19,0,2023-08-12 07:39:28,No longer needed,7.0,1,professional,Professional Plus,49.17,cancelled,2023-12-14,0,annual,Not Cancelled,0,0.0,0,45,2,2,1664.4736842105262,0.7134,44,0,0 tickets,Churned — Low Engagement,1
1084,GlowGroup,Insurance,medium,CA,Canada,America/Toronto,elizabeth.davis@gmail.com,2024-07-04,1,0,Not Churned,6.0,0,starter,Starter,12.0,active,2024-07-04,0,monthly,Not Cancelled,0,0.0,0,59,1,1,1851.7045454545453,0.7217,55,0,0 tickets,Stable Paid,1
1085,EdgeDynamics,Telecommunications,small,DE,Germany,Europe/Berlin,paul.rodriguez@company.io,2025-01-25,1,0,Not Churned,7.0,0,professional,Professional Plus,59.0,active,2025-01-25,0,monthly,Not Cancelled,1,0.0,0,34,1,1,1952.2222222222224,0.7255,34,0,1 ticket,Stable Paid,2
1086,Cloud Corp,Consulting,small,CA,Canada,America/Toronto,wei.garcia@hotmail.com,2023-03-29,1,0,Not Churned,9.0,0,professional,Professional,39.0,active,2023-03-29,0,monthly,Not Cancelled,0,0.0,0,36,1,1,2019.59375,0.7228,36,0,0 tickets,Stable Paid,1
1087,Kite Group,Logistics,medium,JP,Japan,Asia/Tokyo,steven.martinez@corp.net,2024-11-17,1,0,Not Churned,8.0,0,professional,Professional Plus,49.17,active,2024-11-17,0,annual,Not Cancelled,1,0.0,0,44,1,1,2017.5151515151515,0.7211,43,0,1 ticket,Stable Paid,2
1088,CloudVentures,Legal,small,DE,Germany,Europe/Berlin,mei.garcia@company.io,2024-05-21,1,0,Not Churned,7.0,0,starter,Starter Plus,15.83,active,2024-05-21,0,annual,Not Cancelled,1,5.0,0,38,1,1,1695.7666666666669,0.7296,38,0,1 ticket,Stable Paid,2
1089,LinkOps,Manufacturing,small,DE,Germany,Europe/Berlin,aisha.williams@protonmail.com,2024-01-21,1,0,Not Churned,6.0,0,enterprise,Enterprise Custom,132.67,active,2024-12-31,0,annual,Not Cancelled,0,0.0,0,45,1,1,1861.7297297297296,0.7155,44,0,0 tickets,Champions,1
1090,Acme Digital,Media,small,US,United States,America/Chicago,matthew.martinez@corp.net,2025-04-25,1,0,Not Churned,8.0,0,professional,Professional,39.0,active,2025-10-14,0,monthly,Not Cancelled,0,0.0,0,47,1,1,2296.903225806452,0.7298,43,0,0 tickets,Stable Paid,1
1091,GlowVentures,Insurance,small,DE,Germany,Europe/Berlin,paul.sanchez@glowventures.com,2024-03-22,0,2024-11-07 19:22:40,Budget cuts,10.0,1,professional,Professional,39.0,cancelled,2024-07-06,2024-11-07,monthly,Not Cancelled,0,0.0,0,29,1,1,1959.2272727272727,0.7262,28,0,0 tickets,Churned — Low Engagement,1
1092,PulseStudio,Real Estate,large,US,United States,America/Los_Angeles,sofia.wilson@hotmail.com,2024-02-22,1,0,Not Churned,10.0,0,starter,Starter,12.0,active,2024-02-22,0,monthly,Not Cancelled,1,0.0,0,42,1,1,1888.5454545454545,0.7252,42,0,1 ticket,Stable Paid,2
1093,QuarkWorks,Healthcare,medium,IN,India,Asia/Kolkata,lars.santos@company.io,2023-10-13,1,0,Not Churned,6.0,0,starter,Starter,9.6,active,2023-10-13,0,monthly,Not Cancelled,0,0.0,0,42,1,1,2076.967741935484,0.7243,40,0,0 tickets,Stable Paid,1
1094,BeamWorks,Retail,small,FR,France,Europe/Paris,christopher.moore@startup.co,2024-04-26,1,0,Not Churned,10.0,0,professional,Professional,39.0,active,2024-09-25,0,monthly,Not Cancelled,1,4.0,0,53,1,1,1932.7391304347825,0.7271,52,0,1 ticket,Stable Paid,2
1095,Quark Group,Media,medium,JP,Japan,Asia/Tokyo,aisha.williams@gmail.com,2024-04-17,1,0,Not Churned,6.0,0,professional,Professional Plus,49.17,active,2024-04-17,0,annual,Not Cancelled,2,3.0,0,43,1,1,1893.0833333333333,0.7299,43,0,2-3 tickets,Stable Paid,3
1096,OnyxLogic,Media,medium,BR,Brazil,America/Sao_Paulo,wei.wright@corp.net,2024-09-25,1,0,Not Churned,7.0,0,starter,Starter Plus,19.0,active,2024-09-25,0,monthly,Not Cancelled,1,0.0,0,44,1,1,1958.5,0.722,43,0,1 ticket,Stable Paid,2
1097,LinkAnalytics,Insurance,large,US,United States,America/New_York,linda.davis@linkanalytics.com,2024-12-04,1,0,Not Churned,7.0,0,professional,Professional Plus,59.0,active,2024-12-04,0,monthly,Not Cancelled,1,0.0,0,39,1,1,2267.3,0.7249,39,0,1 ticket,Stable Paid,2
1098,SageLogic,Technology,small,US,United States,America/Chicago,robert.walker@gmail.com,2024-09-02,1,0,Not Churned,7.0,0,starter,Starter Plus,15.83,active,2024-09-02,0,annual,Not Cancelled,0,0.0,0,34,1,1,2263.0714285714284,0.7296,34,0,0 tickets,Stable Paid,1
1099,NovaCorp,Manufacturing,large,SG,Singapore,Asia/Singapore,david.miller@company.io,2024-01-24,1,0,Not Churned,8.0,0,free,Free,0.0,active,2024-01-24,0,monthly,Not Cancelled,0,0.0,0,33,1,1,1722.84,0.7207,33,0,0 tickets,Upsell Candidates,1
1100,Sync Logic,Manufacturing,large,DE,Germany,Europe/Berlin,mei.chen@startup.co,2023-02-21,1,0,Not Churned,4.0,0,professional,Professional Plus,49.17,active,2023-02-21,0,annual,Not Cancelled,0,0.0,0,39,1,1,1813.1875,0.7248,38,0,0 tickets,Stable Paid,1
1101,FluxHub,Media,small,BR,Brazil,America/Sao_Paulo,mark.muller@hotmail.com,2024-06-02,1,0,Not Churned,4.0,0,professional,Professional,39.0,active,2024-06-02,0,monthly,Not Cancelled,1,0.0,0,44,1,1,1525.75,0.7027,43,0,1 ticket,Stable Paid,2
1102,QuarkLogic,Insurance,small,SG,Singapore,Asia/Singapore,barbara.singh@quarklogic.com,2024-10-09,1,0,Not Churned,7.0,0,starter,Starter,12.0,active,2024-10-09,0,monthly,Not Cancelled,0,0.0,0,53,1,1,1540.4722222222222,0.7218,53,0,0 tickets,Stable Paid,1
1103,Luna Systems,Finance,small,DE,Germany,Europe/Berlin,barbara.kim@enterprise.com,2024-04-30,1,0,Not Churned,6.0,0,starter,Starter,12.0,active,2024-04-30,0,monthly,Not Cancelled,0,0.0,0,38,1,1,2118.3870967741937,0.7216,37,0,0 tickets,Stable Paid,1
1104,Luna Analytics,Legal,small,US,United States,America/Chicago,nancy.allen@tech.dev,2023-03-03,0,2025-07-13 23:14:07,Too expensive,4.0,1,starter,Starter,10.0,cancelled,2023-03-03,2025-07-13,annual,Budget cuts,0,0.0,0,54,1,1,1632.1162790697674,0.7161,53,0,0 tickets,Churned — Low Engagement,1
1105,EchoNet,Media,small,GB,United Kingdom,Europe/London,kenji.garcia@company.io,2025-03-15,1,0,Not Churned,7.0,0,professional,Professional,39.0,active,2025-06-06,0,monthly,Not Cancelled,0,0.0,0,35,1,1,1743.6296296296296,0.7288,34,0,0 tickets,Stable Paid,1
1106,ArcAnalytics,Logistics,enterprise,AU,Australia,Australia/Sydney,robert.martinez@gmail.com,2023-09-15,1,0,Not Churned,7.0,0,professional,Professional,35.1,active,2024-01-24,0,monthly,Not Cancelled,0,0.0,0,41,1,1,2002.2758620689656,0.7212,40,0,0 tickets,Stable Paid,1
1107,VertexPlatform,Legal,medium,FR,France,Europe/Paris,matthew.kim@company.io,2024-10-12,0,2025-02-21 19:26:07,Outgrew the platform,0.0,1,professional,Professional Plus,59.0,cancelled,2024-10-12,2025-02-21,monthly,Switched competitor,0,0.0,0,50,1,1,1784.34375,0.7204,48,0,0 tickets,Churned — Low Engagement,1
1108,GlowWorks,Marketing,enterprise,DE,Germany,Europe/Berlin,patricia.williams@protonmail.com,2023-10-20,1,0,Not Churned,4.0,0,free,Free,0.0,active,2023-10-20,0,annual,Not Cancelled,0,0.0,0,45,1,1,1798.8947368421052,0.7211,43,0,0 tickets,Upsell Candidates,1
1109,Iris Group,Insurance,large,FR,France,Europe/Paris,ashley.baker@outlook.com,2025-07-11,1,0,Not Churned,7.0,0,free,Free,0.0,active,2025-07-11,0,monthly,Not Cancelled,0,0.0,0,37,1,1,1783.5185185185185,0.7268,37,0,0 tickets,Upsell Candidates,1
1110,QuestCloud,Logistics,large,US,United States,America/Los_Angeles,ashley.hernandez@tech.dev,2024-12-02,0,2025-01-29 06:19:16,Not enough users,0.0,1,starter,Starter,10.0,cancelled,2024-12-02,2025-01-29,annual,Missing features,0,0.0,0,45,2,2,1845.0294117647056,0.7277,41,0,0 tickets,Churned — Low Engagement,1
1111,EdgeGroup,E-commerce,enterprise,US,United States,America/New_York,thomas.perez@startup.co,2025-03-22,1,0,Not Churned,8.0,0,professional,Professional Plus,49.17,active,2025-09-12,0,annual,Not Cancelled,1,0.0,0,38,1,1,1505.6923076923076,0.7171,36,0,1 ticket,Stable Paid,2
1112,SyncDev,Retail,medium,IN,India,Asia/Kolkata,barbara.moore@company.io,2024-03-13,0,2025-05-30 00:17:44,Missing features,7.0,1,free,Free,0.0,cancelled,2024-06-22,2025-05-30,annual,Budget cuts,0,0.0,0,41,1,1,1942.1,0.729,41,0,0 tickets,Churned — Low Engagement,1
1113,Rift Stack,Insurance,enterprise,FR,France,Europe/Paris,wei.lee@yahoo.com,2025-09-10,1,0,Not Churned,7.0,0,starter,Starter,12.0,paused,2025-11-09,0,monthly,Not Cancelled,2,0.0,0,45,1,1,1757.4545454545455,0.718,43,0,2-3 tickets,Stable Paid,3
1114,LinkDev,Finance,enterprise,FR,France,Europe/Paris,joshua.brown@enterprise.com,2023-05-17,1,0,Not Churned,9.0,0,free,Free,0.0,active,2023-05-17,0,monthly,Not Cancelled,0,0.0,0,43,1,1,2184.305555555556,0.729,41,0,0 tickets,Upsell Candidates,1
1115,Flow Pro,Real Estate,medium,FR,France,Europe/Paris,matthew.rivera@hotmail.com,2024-10-26,1,0,Not Churned,8.0,0,enterprise,Enterprise,82.5,active,2025-02-06,0,annual,Not Cancelled,0,0.0,0,47,1,1,1949.4411764705883,0.7187,44,0,0 tickets,Stable Paid,1
